point_id,latitude,longitude,date,temp_min,temp_max,temp_mean,humidity_mean,pressure_mean,wind_speed_max,wind_direction,precipitation_total,cloud_cover_mean
P09,14.4666,121.0266,2024-10-21,25.28,31.15,27.7,79.0,1008.0,5.02,101.0,5.97,100.0
P09,14.4666,121.0266,2024-10-28,26.14,30.8,28.281666666666666,72.0,1006.0,5.87,260.0,0.0,94.0
P09,14.4666,121.0266,2024-11-04,25.02,31.98,28.081666666666667,71.0,1010.0,5.37,96.0,0.0,98.0
P09,14.4666,121.0266,2024-11-11,25.69,30.03,27.738333333333333,81.0,1006.0,11.02,224.0,1.37,100.0
P09,14.4666,121.0266,2024-11-18,25.94,32.26,28.790000000000003,72.0,1011.0,6.73,94.0,0.0,100.0
P09,14.4666,121.0266,2024-11-25,26.28,31.58,28.689999999999998,72.0,1011.0,5.8,72.0,0.0,60.0
P09,14.4666,121.0266,2024-12-02,25.0,27.25,25.91333333333333,93.0,1009.0,3.53,15.0,5.56,100.0
P09,14.4666,121.0266,2024-12-09,26.28,29.32,27.51,79.0,1010.0,7.66,79.0,8.47,100.0
P09,14.4666,121.0266,2024-12-16,25.0,30.32,27.10166666666667,73.0,1013.0,6.49,64.0,0.0,100.0
P09,14.4666,121.0266,2024-12-23,25.2,28.77,26.86,76.0,1010.0,7.23,85.0,0.71,100.0
P09,14.4666,121.0266,2024-12-30,24.2,29.47,26.236666666666665,80.0,1012.0,8.44,97.0,0.22,19.0
P10,14.4666,121.0475,2024-07-01,26.95,33.19,29.626666666666665,68.0,1008.0,3.58,120.0,0.0,100.0
P10,14.4666,121.0475,2024-07-08,25.4,31.43,28.77333333333333,68.0,1009.0,4.02,156.0,2.34,85.0
P10,14.4666,121.0475,2024-07-15,25.91,31.2,28.366666666666664,73.0,1008.0,6.26,154.0,17.27,100.0
P10,14.4666,121.0475,2024-07-22,24.82,28.18,25.916666666666668,96.0,1007.0,7.2,250.0,11.71,100.0
P10,14.4666,121.0475,2024-07-29,24.36,30.37,27.048333333333332,82.0,1009.0,3.58,312.0,30.12,100.0
P10,14.4666,121.0475,2024-08-05,26.33,31.2,28.256666666666664,74.0,1008.0,6.26,303.0,0.0,90.0
P10,14.4666,121.0475,2024-08-12,27.04,32.74,29.521666666666665,67.0,1007.0,8.05,309.0,0.0,36.0
P10,14.4666,121.0475,2024-08-19,26.14,33.74,29.118333333333336,62.0,1008.0,7.2,220.0,2.52,99.0
P10,14.4666,121.0475,2024-08-26,25.23,30.01,27.218333333333334,85.0,1007.0,4.02,272.0,9.82,93.0
P10,14.4666,121.0475,2024-09-02,23.29,25.79,24.7,97.0,1006.0,6.26,240.0,91.92,100.0
P10,14.4666,121.0475,2024-09-09,26.18,29.38,28.066666666666666,85.0,1009.0,3.13,280.0,0.0,100.0
P10,14.4666,121.0475,2024-09-16,25.86,30.51,27.94666666666667,80.0,1002.0,6.69,260.0,4.85,100.0
P10,14.4666,121.0475,2024-09-23,25.61,33.19,28.993333333333336,70.0,1011.0,4.02,102.0,0.0,72.0
P10,14.4666,121.0475,2024-09-30,25.53,31.82,28.34,67.0,1007.0,8.23,270.0,0.0,100.0
P10,14.4666,121.0475,2024-10-07,24.41,30.3,27.080000000000002,66.0,1010.0,2.77,125.0,1.07,50.0
P10,14.4666,121.0475,2024-10-14,27.16,30.59,28.75,72.0,1009.0,4.47,96.0,0.0,99.0
P10,14.4666,121.0475,2024-10-21,25.08,31.02,27.366666666666664,82.0,1009.0,3.13,96.0,9.85,100.0
P10,14.4666,121.0475,2024-10-28,26.08,30.6,28.175,72.0,1006.0,5.81,296.0,0.1,97.0
P10,14.4666,121.0475,2024-11-04,24.9,31.88,27.933333333333334,71.0,1010.0,3.58,96.0,0.1,100.0
P10,14.4666,121.0475,2024-11-11,25.69,29.97,27.72,82.0,1006.0,2.68,275.0,3.54,100.0
P10,14.4666,121.0475,2024-11-18,25.9,32.2,28.71666666666667,72.0,1011.0,4.92,91.0,0.57,100.0
P10,14.4666,121.0475,2024-11-25,26.44,31.22,28.645,73.0,1011.0,4.92,95.0,0.0,60.0
P10,14.4666,121.0475,2024-12-02,25.06,27.19,25.85166666666667,97.0,1009.0,3.52,89.0,6.13,100.0
P10,14.4666,121.0475,2024-12-09,26.35,29.03,27.49666666666667,80.0,1010.0,6.71,96.0,8.52,100.0
P10,14.4666,121.0475,2024-12-16,25.06,30.21,27.064999999999998,74.0,1013.0,6.26,90.0,0.0,94.0
P10,14.4666,121.0475,2024-12-23,25.24,28.43,26.715,76.0,1011.0,8.49,101.0,1.35,100.0
P10,14.4666,121.0475,2024-12-30,24.1,29.42,26.17,80.0,1012.0,8.19,87.0,2.66,30.0
P11,14.5063,121.0056,2024-07-01,26.79,33.04,28.996666666666666,74.0,1008.0,3.58,97.0,1.82,100.0
P11,14.5063,121.0056,2024-07-08,25.65,32.11,28.871666666666666,70.0,1009.0,4.92,176.0,4.59,94.0
P11,14.5063,121.0056,2024-07-15,25.63,31.58,28.356666666666666,74.0,1008.0,4.55,114.0,19.22,100.0
P11,14.5063,121.0056,2024-07-22,25.25,27.9,26.099999999999998,94.0,1007.0,7.2,250.0,21.18,100.0
P11,14.5063,121.0056,2024-07-29,24.9,30.21,27.323333333333334,81.0,1009.0,3.58,258.0,37.31,100.0
P11,14.5063,121.0056,2024-08-05,26.13,31.27,28.348333333333333,74.0,1008.0,4.02,246.0,3.83,83.0
P11,14.5063,121.0056,2024-08-12,27.4,32.07,29.545,71.0,1007.0,4.92,260.0,0.0,16.0
P11,14.5063,121.0056,2024-08-19,26.8,34.1,29.40833333333333,66.0,1008.0,7.2,220.0,9.85,100.0
P11,14.5063,121.0056,2024-08-26,25.28,30.97,27.438333333333333,85.0,1007.0,4.02,303.0,4.33,83.0
P11,14.5063,121.0056,2024-09-02,23.45,26.19,24.981666666666666,96.0,1005.0,5.36,216.0,81.37,100.0
P11,14.5063,121.0056,2024-09-09,25.29,29.38,27.911666666666665,85.0,1009.0,5.01,352.0,0.26,100.0
P11,14.5063,121.0056,2024-09-16,25.52,30.52,27.973333333333333,80.0,1002.0,6.69,260.0,13.05,100.0
P11,14.5063,121.0056,2024-09-23,25.32,33.04,28.885,72.0,1011.0,4.47,119.0,0.49,80.0
P11,14.5063,121.0056,2024-09-30,25.84,31.27,28.25,73.0,1007.0,8.23,270.0,0.0,100.0
P11,14.5063,121.0056,2024-10-07,24.41,30.47,27.201666666666668,64.0,1010.0,2.29,104.0,6.54,73.0
P11,14.5063,121.0056,2024-10-14,26.97,30.93,28.718333333333334,74.0,1009.0,4.02,106.0,0.72,100.0
P11,14.5063,121.0056,2024-10-21,25.17,31.38,27.753333333333334,79.0,1008.0,4.48,88.0,3.7,98.0
P11,14.5063,121.0056,2024-10-28,25.92,30.88,28.291666666666668,73.0,1006.0,4.63,270.0,0.17,95.0
P11,14.5063,121.0056,2024-11-04,24.96,32.21,28.465,69.0,1010.0,4.27,64.0,0.0,92.0
P11,14.5063,121.0056,2024-11-11,25.84,29.97,27.731666666666666,82.0,1006.0,9.59,220.0,7.24,100.0
P11,14.5063,121.0056,2024-11-18,26.26,32.14,28.948333333333334,73.0,1011.0,4.92,114.0,0.11,100.0
P11,14.5063,121.0056,2024-11-25,25.91,32.05,28.615,69.0,1011.0,5.81,96.0,0.0,66.0
P11,14.5063,121.0056,2024-12-02,25.14,27.68,26.183333333333334,91.0,1009.0,2.98,349.0,12.43,100.0
P11,14.5063,121.0056,2024-12-09,26.15,29.65,27.566666666666666,76.0,1010.0,5.32,53.0,6.72,100.0
P11,14.5063,121.0056,2024-12-16,24.73,30.25,26.99,72.0,1013.0,4.5,60.0,0.0,100.0
P11,14.5063,121.0056,2024-12-23,25.21,29.34,27.051666666666666,73.0,1011.0,5.36,81.0,0.6,100.0
P11,14.5063,121.0056,2024-12-30,23.58,29.15,26.10833333333333,80.0,1012.0,6.42,97.0,0.0,18.0
P12,14.5063,121.0266,2024-07-01,26.79,33.04,28.996666666666666,74.0,1008.0,3.58,97.0,1.82,100.0
P12,14.5063,121.0266,2024-07-08,25.65,32.11,28.871666666666666,70.0,1009.0,4.92,176.0,4.59,94.0
P12,14.5063,121.0266,2024-07-15,25.63,31.58,28.356666666666666,74.0,1008.0,4.55,114.0,19.22,100.0
P12,14.5063,121.0266,2024-07-22,25.25,27.9,26.099999999999998,94.0,1007.0,7.2,250.0,21.18,100.0
P12,14.5063,121.0266,2024-07-29,24.9,30.21,27.323333333333334,81.0,1009.0,3.58,258.0,37.31,100.0
P12,14.5063,121.0266,2024-08-05,26.13,31.27,28.348333333333333,74.0,1008.0,4.02,246.0,3.83,83.0
P12,14.5063,121.0266,2024-08-12,27.4,32.07,29.545,71.0,1007.0,4.92,260.0,0.0,16.0
P12,14.5063,121.0266,2024-08-19,26.8,34.1,29.40833333333333,66.0,1008.0,7.2,220.0,9.85,100.0
P12,14.5063,121.0266,2024-08-26,25.28,30.97,27.438333333333333,85.0,1007.0,4.02,303.0,4.33,83.0
P12,14.5063,121.0266,2024-09-02,23.45,26.19,24.981666666666666,96.0,1005.0,5.36,216.0,81.37,100.0
P12,14.5063,121.0266,2024-09-09,25.29,29.38,27.911666666666665,85.0,1009.0,5.01,352.0,0.26,100.0
P12,14.5063,121.0266,2024-09-16,25.52,30.52,27.973333333333333,80.0,1002.0,6.69,260.0,13.05,100.0
P12,14.5063,121.0266,2024-09-23,25.32,33.04,28.885,72.0,1011.0,4.47,119.0,0.49,80.0
P12,14.5063,121.0266,2024-09-30,25.84,31.27,28.25,73.0,1007.0,8.23,270.0,0.0,100.0
P12,14.5063,121.0266,2024-10-07,24.41,30.47,27.201666666666668,64.0,1010.0,2.29,104.0,6.54,73.0
P12,14.5063,121.0266,2024-10-14,26.97,30.93,28.718333333333334,74.0,1009.0,4.02,106.0,0.72,100.0
P12,14.5063,121.0266,2024-10-21,25.17,31.38,27.753333333333334,79.0,1008.0,4.48,88.0,3.7,98.0
P12,14.5063,121.0266,2024-10-28,25.92,30.88,28.291666666666668,73.0,1006.0,4.63,270.0,0.17,95.0
P12,14.5063,121.0266,2024-11-04,24.96,32.21,28.465,69.0,1010.0,4.27,64.0,0.0,92.0
P12,14.5063,121.0266,2024-11-11,25.84,29.97,27.731666666666666,82.0,1006.0,9.59,220.0,7.24,100.0
P12,14.5063,121.0266,2024-11-18,26.26,32.14,28.948333333333334,73.0,1011.0,4.92,114.0,0.11,100.0
P12,14.5063,121.0266,2024-11-25,25.91,32.05,28.615,69.0,1011.0,5.81,96.0,0.0,66.0
P12,14.5063,121.0266,2024-12-02,25.14,27.68,26.183333333333334,91.0,1009.0,2.98,349.0,12.43,100.0
P12,14.5063,121.0266,2024-12-09,26.15,29.65,27.566666666666666,76.0,1010.0,5.32,53.0,6.72,100.0
P12,14.5063,121.0266,2024-12-16,24.73,30.25,26.99,72.0,1013.0,4.5,60.0,0.0,100.0
P12,14.5063,121.0266,2024-12-23,25.21,29.34,27.051666666666666,73.0,1011.0,5.36,81.0,0.6,100.0
P12,14.5063,121.0266,2024-12-30,23.58,29.15,26.10833333333333,80.0,1012.0,6.42,97.0,0.0,18.0
P13,14.5063,121.0475,2024-07-01,26.79,33.04,28.996666666666666,74.0,1008.0,3.58,97.0,1.82,100.0
P13,14.5063,121.0475,2024-07-08,25.65,32.11,28.871666666666666,70.0,1009.0,4.92,176.0,4.59,94.0
P13,14.5063,121.0475,2024-07-15,25.63,31.58,28.356666666666666,74.0,1008.0,4.55,114.0,19.22,100.0
P13,14.5063,121.0475,2024-07-22,25.25,27.9,26.099999999999998,94.0,1007.0,7.2,250.0,21.18,100.0
P13,14.5063,121.0475,2024-07-29,24.9,30.21,27.323333333333334,81.0,1009.0,3.58,258.0,37.31,100.0
P13,14.5063,121.0475,2024-08-05,26.13,31.27,28.348333333333333,74.0,1008.0,4.02,246.0,3.83,83.0
P13,14.5063,121.0475,2024-08-12,27.4,32.07,29.545,71.0,1007.0,4.92,260.0,0.0,16.0
P13,14.5063,121.0475,2024-08-19,26.8,34.1,29.40833333333333,66.0,1008.0,7.2,220.0,9.85,100.0
P13,14.5063,121.0475,2024-08-26,25.28,30.97,27.438333333333333,85.0,1007.0,4.02,303.0,4.33,83.0
P13,14.5063,121.0475,2024-09-02,23.45,26.19,24.981666666666666,96.0,1005.0,5.36,216.0,81.37,100.0
P13,14.5063,121.0475,2024-09-09,25.29,29.38,27.911666666666665,85.0,1009.0,5.01,352.0,0.26,100.0
P13,14.5063,121.0475,2024-09-16,25.52,30.52,27.973333333333333,80.0,1002.0,6.69,260.0,13.05,100.0
P13,14.5063,121.0475,2024-09-23,25.32,33.04,28.885,72.0,1011.0,4.47,119.0,0.49,80.0
P13,14.5063,121.0475,2024-09-30,25.84,31.27,28.25,73.0,1007.0,8.23,270.0,0.0,100.0
P13,14.5063,121.0475,2024-10-07,24.41,30.47,27.201666666666668,64.0,1010.0,2.29,104.0,6.54,73.0
P13,14.5063,121.0475,2024-10-14,26.97,30.93,28.718333333333334,74.0,1009.0,4.02,106.0,0.72,100.0
P13,14.5063,121.0475,2024-10-21,25.17,31.38,27.753333333333334,79.0,1008.0,4.48,88.0,3.7,98.0
P13,14.5063,121.0475,2024-10-28,25.92,30.88,28.291666666666668,73.0,1006.0,4.63,270.0,0.17,95.0
P13,14.5063,121.0475,2024-11-04,24.96,32.21,28.465,69.0,1010.0,4.27,64.0,0.0,92.0
P13,14.5063,121.0475,2024-11-11,25.84,29.97,27.731666666666666,82.0,1006.0,9.59,220.0,7.24,100.0
P13,14.5063,121.0475,2024-11-18,26.26,32.14,28.948333333333334,73.0,1011.0,4.92,114.0,0.11,100.0
P13,14.5063,121.0475,2024-11-25,25.91,32.05,28.615,69.0,1011.0,5.81,96.0,0.0,66.0
P13,14.5063,121.0475,2024-12-02,25.14,27.68,26.183333333333334,91.0,1009.0,2.98,349.0,12.43,100.0
P13,14.5063,121.0475,2024-12-09,26.15,29.65,27.566666666666666,76.0,1010.0,5.32,53.0,6.72,100.0
P13,14.5063,121.0475,2024-12-16,24.73,30.25,26.99,72.0,1013.0,4.5,60.0,0.0,100.0
P13,14.5063,121.0475,2024-12-23,25.21,29.34,27.051666666666666,73.0,1011.0,5.36,81.0,0.6,100.0
P13,14.5063,121.0475,2024-12-30,23.58,29.15,26.10833333333333,80.0,1012.0,6.42,97.0,0.0,18.0
P14,14.546,121.0056,2024-07-01,26.79,33.04,28.996666666666666,74.0,1008.0,3.58,97.0,1.82,100.0
P14,14.546,121.0056,2024-07-08,25.65,32.11,28.871666666666666,70.0,1009.0,4.92,176.0,4.59,94.0
P14,14.546,121.0056,2024-07-15,25.63,31.58,28.356666666666666,74.0,1008.0,4.55,114.0,19.22,100.0
P14,14.546,121.0056,2024-07-22,25.25,27.9,26.099999999999998,94.0,1007.0,7.2,250.0,21.18,100.0
P14,14.546,121.0056,2024-07-29,24.9,30.21,27.323333333333334,81.0,1009.0,3.58,258.0,37.31,100.0
P14,14.546,121.0056,2024-08-05,26.13,31.27,28.348333333333333,74.0,1008.0,4.02,246.0,3.83,83.0
P14,14.546,121.0056,2024-08-12,27.4,32.07,29.545,71.0,1007.0,4.92,260.0,0.0,16.0
P14,14.546,121.0056,2024-08-19,26.8,34.1,29.40833333333333,66.0,1008.0,7.2,220.0,9.85,100.0
P14,14.546,121.0056,2024-08-26,25.28,30.97,27.438333333333333,85.0,1007.0,4.02,303.0,4.33,83.0
P14,14.546,121.0056,2024-09-02,23.45,26.19,24.981666666666666,96.0,1005.0,5.36,216.0,81.37,100.0
P14,14.546,121.0056,2024-09-09,25.29,29.38,27.911666666666665,85.0,1009.0,5.01,352.0,0.26,100.0
P14,14.546,121.0056,2024-09-16,25.52,30.52,27.973333333333333,80.0,1002.0,6.69,260.0,13.05,100.0
P14,14.546,121.0056,2024-09-23,25.32,33.04,28.885,72.0,1011.0,4.47,119.0,0.49,80.0
P14,14.546,121.0056,2024-09-30,25.84,31.27,28.25,73.0,1007.0,8.23,270.0,0.0,100.0
P14,14.546,121.0056,2024-10-07,24.41,30.47,27.201666666666668,64.0,1010.0,2.29,104.0,6.54,73.0
P14,14.546,121.0056,2024-10-14,26.97,30.93,28.718333333333334,74.0,1009.0,4.02,106.0,0.72,100.0
P14,14.546,121.0056,2024-10-21,25.17,31.38,27.753333333333334,79.0,1008.0,4.48,88.0,3.7,98.0
P14,14.546,121.0056,2024-10-28,25.92,30.88,28.291666666666668,73.0,1006.0,4.63,270.0,0.17,95.0
P14,14.546,121.0056,2024-11-04,24.96,32.21,28.465,69.0,1010.0,4.27,64.0,0.0,92.0
P14,14.546,121.0056,2024-11-11,25.84,29.97,27.731666666666666,82.0,1006.0,9.59,220.0,7.24,100.0
P14,14.546,121.0056,2024-11-18,26.26,32.14,28.948333333333334,73.0,1011.0,4.92,114.0,0.11,100.0
P14,14.546,121.0056,2024-11-25,25.91,32.05,28.615,69.0,1011.0,5.81,96.0,0.0,66.0
P14,14.546,121.0056,2024-12-02,25.14,27.68,26.183333333333334,91.0,1009.0,2.98,349.0,12.43,100.0
P14,14.546,121.0056,2024-12-09,26.15,29.65,27.566666666666666,76.0,1010.0,5.32,53.0,6.72,100.0
P14,14.546,121.0056,2024-12-16,24.73,30.25,26.99,72.0,1013.0,4.5,60.0,0.0,100.0
P14,14.546,121.0056,2024-12-23,25.21,29.34,27.051666666666666,73.0,1011.0,5.36,81.0,0.6,100.0
P14,14.546,121.0056,2024-12-30,23.58,29.15,26.10833333333333,80.0,1012.0,6.42,97.0,0.0,18.0
P15,14.546,121.0266,2024-07-01,26.79,33.04,28.996666666666666,74.0,1008.0,3.58,97.0,1.82,100.0
P15,14.546,121.0266,2024-07-08,25.65,32.11,28.871666666666666,70.0,1009.0,4.92,176.0,4.59,94.0
P15,14.546,121.0266,2024-07-15,25.63,31.58,28.356666666666666,74.0,1008.0,4.55,114.0,19.22,100.0
P15,14.546,121.0266,2024-07-22,25.25,27.9,26.099999999999998,94.0,1007.0,7.2,250.0,21.18,100.0
P15,14.546,121.0266,2024-07-29,24.9,30.21,27.323333333333334,81.0,1009.0,3.58,258.0,37.31,100.0
P15,14.546,121.0266,2024-08-05,26.13,31.27,28.348333333333333,74.0,1008.0,4.02,246.0,3.83,83.0
P15,14.546,121.0266,2024-08-12,27.4,32.07,29.545,71.0,1007.0,4.92,260.0,0.0,16.0
P15,14.546,121.0266,2024-08-19,26.8,34.1,29.40833333333333,66.0,1008.0,7.2,220.0,9.85,100.0
P15,14.546,121.0266,2024-08-26,25.28,30.97,27.438333333333333,85.0,1007.0,4.02,303.0,4.33,83.0
P15,14.546,121.0266,2024-09-02,23.45,26.19,24.981666666666666,96.0,1005.0,5.36,216.0,81.37,100.0
P15,14.546,121.0266,2024-09-09,25.29,29.38,27.911666666666665,85.0,1009.0,5.01,352.0,0.26,100.0
P15,14.546,121.0266,2024-09-16,25.52,30.52,27.973333333333333,80.0,1002.0,6.69,260.0,13.05,100.0
P15,14.546,121.0266,2024-09-23,25.32,33.04,28.885,72.0,1011.0,4.47,119.0,0.49,80.0
P15,14.546,121.0266,2024-09-30,25.84,31.27,28.25,73.0,1007.0,8.23,270.0,0.0,100.0
P15,14.546,121.0266,2024-10-07,24.41,30.47,27.201666666666668,64.0,1010.0,2.29,104.0,6.54,73.0
P15,14.546,121.0266,2024-10-14,26.97,30.93,28.718333333333334,74.0,1009.0,4.02,106.0,0.72,100.0
P15,14.546,121.0266,2024-10-21,25.17,31.38,27.753333333333334,79.0,1008.0,4.48,88.0,3.7,98.0
P15,14.546,121.0266,2024-10-28,25.92,30.88,28.291666666666668,73.0,1006.0,4.63,270.0,0.17,95.0
P15,14.546,121.0266,2024-11-04,24.96,32.21,28.465,69.0,1010.0,4.27,64.0,0.0,92.0
P15,14.546,121.0266,2024-11-11,25.84,29.97,27.731666666666666,82.0,1006.0,9.59,220.0,7.24,100.0
P15,14.546,121.0266,2024-11-18,26.26,32.14,28.948333333333334,73.0,1011.0,4.92,114.0,0.11,100.0
P15,14.546,121.0266,2024-11-25,25.91,32.05,28.615,69.0,1011.0,5.81,96.0,0.0,66.0
P15,14.546,121.0266,2024-12-02,25.14,27.68,26.183333333333334,91.0,1009.0,2.98,349.0,12.43,100.0
P15,14.546,121.0266,2024-12-09,26.15,29.65,27.566666666666666,76.0,1010.0,5.32,53.0,6.72,100.0
P15,14.546,121.0266,2024-12-16,24.73,30.25,26.99,72.0,1013.0,4.5,60.0,0.0,100.0
P15,14.546,121.0266,2024-12-23,25.21,29.34,27.051666666666666,73.0,1011.0,5.36,81.0,0.6,100.0
P15,14.546,121.0266,2024-12-30,23.58,29.15,26.10833333333333,80.0,1012.0,6.42,97.0,0.0,18.0
P16,14.546,121.0475,2024-07-01,26.79,33.04,28.996666666666666,74.0,1008.0,3.58,97.0,1.82,100.0
P16,14.546,121.0475,2024-07-08,25.65,32.11,28.871666666666666,70.0,1009.0,4.92,176.0,4.59,94.0
P16,14.546,121.0475,2024-07-15,25.63,31.58,28.356666666666666,74.0,1008.0,4.55,114.0,19.22,100.0
P16,14.546,121.0475,2024-07-22,25.25,27.9,26.099999999999998,94.0,1007.0,7.2,250.0,21.18,100.0
P16,14.546,121.0475,2024-07-29,24.9,30.21,27.323333333333334,81.0,1009.0,3.58,258.0,37.31,100.0
P16,14.546,121.0475,2024-08-05,26.13,31.27,28.348333333333333,74.0,1008.0,4.02,246.0,3.83,83.0
P16,14.546,121.0475,2024-08-12,27.4,32.07,29.545,71.0,1007.0,4.92,260.0,0.0,16.0
P16,14.546,121.0475,2024-08-19,26.8,34.1,29.40833333333333,66.0,1008.0,7.2,220.0,9.85,100.0
P16,14.546,121.0475,2024-08-26,25.28,30.97,27.438333333333333,85.0,1007.0,4.02,303.0,4.33,83.0
P16,14.546,121.0475,2024-09-02,23.45,26.19,24.981666666666666,96.0,1005.0,5.36,216.0,81.37,100.0
P16,14.546,121.0475,2024-09-09,25.29,29.38,27.911666666666665,85.0,1009.0,5.01,352.0,0.26,100.0
P16,14.546,121.0475,2024-09-16,25.52,30.52,27.973333333333333,80.0,1002.0,6.69,260.0,13.05,100.0
P16,14.546,121.0475,2024-09-23,25.32,33.04,28.885,72.0,1011.0,4.47,119.0,0.49,80.0
P16,14.546,121.0475,2024-09-30,25.84,31.27,28.25,73.0,1007.0,8.23,270.0,0.0,100.0
P16,14.546,121.0475,2024-10-07,24.41,30.47,27.201666666666668,64.0,1010.0,2.29,104.0,6.54,73.0
P16,14.546,121.0475,2024-10-14,26.97,30.93,28.718333333333334,74.0,1009.0,4.02,106.0,0.72,100.0
P16,14.546,121.0475,2024-10-21,25.17,31.38,27.753333333333334,79.0,1008.0,4.48,88.0,3.7,98.0
P16,14.546,121.0475,2024-10-28,25.92,30.88,28.291666666666668,73.0,1006.0,4.63,270.0,0.17,95.0
P16,14.546,121.0475,2024-11-04,24.96,32.21,28.465,69.0,1010.0,4.27,64.0,0.0,92.0
P16,14.546,121.0475,2024-11-11,25.84,29.97,27.731666666666666,82.0,1006.0,9.59,220.0,7.24,100.0
P16,14.546,121.0475,2024-11-18,26.26,32.14,28.948333333333334,73.0,1011.0,4.92,114.0,0.11,100.0
P16,14.546,121.0475,2024-11-25,25.91,32.05,28.615,69.0,1011.0,5.81,96.0,0.0,66.0
P16,14.546,121.0475,2024-12-02,25.14,27.68,26.183333333333334,91.0,1009.0,2.98,349.0,12.43,100.0
P16,14.546,121.0475,2024-12-09,26.15,29.65,27.566666666666666,76.0,1010.0,5.32,53.0,6.72,100.0
P16,14.546,121.0475,2024-12-16,24.73,30.25,26.99,72.0,1013.0,4.5,60.0,0.0,100.0
P16,14.546,121.0475,2024-12-23,25.21,29.34,27.051666666666666,73.0,1011.0,5.36,81.0,0.6,100.0
P16,14.546,121.0475,2024-12-30,23.58,29.15,26.10833333333333,80.0,1012.0,6.42,97.0,0.0,18.0
P17,14.546,121.0684,2024-07-01,26.79,33.04,28.996666666666666,74.0,1008.0,3.58,97.0,1.82,100.0
P17,14.546,121.0684,2024-07-08,25.65,32.11,28.871666666666666,70.0,1009.0,4.92,176.0,4.59,94.0
P17,14.546,121.0684,2024-07-15,25.63,31.58,28.356666666666666,74.0,1008.0,4.55,114.0,19.22,100.0
P17,14.546,121.0684,2024-07-22,25.25,27.9,26.099999999999998,94.0,1007.0,7.2,250.0,21.18,100.0
P17,14.546,121.0684,2024-07-29,24.9,30.21,27.323333333333334,81.0,1009.0,3.58,258.0,37.31,100.0
P17,14.546,121.0684,2024-08-05,26.13,31.27,28.348333333333333,74.0,1008.0,4.02,246.0,3.83,83.0
P17,14.546,121.0684,2024-08-12,27.4,32.07,29.545,71.0,1007.0,4.92,260.0,0.0,16.0
P17,14.546,121.0684,2024-08-19,26.8,34.1,29.40833333333333,66.0,1008.0,7.2,220.0,9.85,100.0
P17,14.546,121.0684,2024-08-26,25.28,30.97,27.438333333333333,85.0,1007.0,4.02,303.0,4.33,83.0
P17,14.546,121.0684,2024-09-02,23.45,26.19,24.981666666666666,96.0,1005.0,5.36,216.0,81.37,100.0
P17,14.546,121.0684,2024-09-09,25.29,29.38,27.911666666666665,85.0,1009.0,5.01,352.0,0.26,100.0
P17,14.546,121.0684,2024-09-16,25.52,30.52,27.973333333333333,80.0,1002.0,6.69,260.0,13.05,100.0
P17,14.546,121.0684,2024-09-23,25.32,33.04,28.885,72.0,1011.0,4.47,119.0,0.49,80.0
P17,14.546,121.0684,2024-09-30,25.84,31.27,28.25,73.0,1007.0,8.23,270.0,0.0,100.0
P17,14.546,121.0684,2024-10-07,24.41,30.47,27.201666666666668,64.0,1010.0,2.29,104.0,6.54,73.0
P17,14.546,121.0684,2024-10-14,26.97,30.93,28.718333333333334,74.0,1009.0,4.02,106.0,0.72,100.0
P17,14.546,121.0684,2024-10-21,25.17,31.38,27.753333333333334,79.0,1008.0,4.48,88.0,3.7,98.0
P17,14.546,121.0684,2024-10-28,25.92,30.88,28.291666666666668,73.0,1006.0,4.63,270.0,0.17,95.0
P17,14.546,121.0684,2024-11-04,24.96,32.21,28.465,69.0,1010.0,4.27,64.0,0.0,92.0
P17,14.546,121.0684,2024-11-11,25.84,29.97,27.731666666666666,82.0,1006.0,9.59,220.0,7.24,100.0
P17,14.546,121.0684,2024-11-18,26.26,32.14,28.948333333333334,73.0,1011.0,4.92,114.0,0.11,100.0
P17,14.546,121.0684,2024-11-25,25.91,32.05,28.615,69.0,1011.0,5.81,96.0,0.0,66.0
P17,14.546,121.0684,2024-12-02,25.14,27.68,26.183333333333334,91.0,1009.0,2.98,349.0,12.43,100.0
P17,14.546,121.0684,2024-12-09,26.15,29.65,27.566666666666666,76.0,1010.0,5.32,53.0,6.72,100.0
P17,14.546,121.0684,2024-12-16,24.73,30.25,26.99,72.0,1013.0,4.5,60.0,0.0,100.0
P17,14.546,121.0684,2024-12-23,25.21,29.34,27.051666666666666,73.0,1011.0,5.36,81.0,0.6,100.0
P17,14.546,121.0684,2024-12-30,23.58,29.15,26.10833333333333,80.0,1012.0,6.42,97.0,0.0,18.0
P18,14.546,121.0893,2024-07-01,26.79,33.04,29.485,73.0,1008.0,2.74,86.0,2.53,100.0
P18,14.546,121.0893,2024-07-08,25.67,32.21,28.96166666666667,68.0,1009.0,2.58,96.0,5.08,92.0
P18,14.546,121.0893,2024-07-15,25.51,31.66,28.381666666666664,74.0,1008.0,4.33,108.0,19.04,100.0
P18,14.546,121.0893,2024-07-22,25.17,27.9,26.08666666666667,94.0,1007.0,8.22,250.0,25.02,100.0
P18,14.546,121.0893,2024-07-29,24.97,30.38,27.41,81.0,1009.0,4.73,262.0,37.52,100.0
P18,14.546,121.0893,2024-08-05,26.34,31.53,28.505,73.0,1008.0,6.41,249.0,3.64,82.0
