point_id,latitude,longitude,timestamp,precipitation_total,source,SPI,SPI_norm,SPI_class
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P09,14.41022159910425,121.00031958495693,2025-10-19T11:18:37+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,current,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,1.27,forecast,-0.272145562337682,0.45464240627705305,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.29,forecast,-0.34652668878512516,0.44224555186914577,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.18,forecast,-0.35487559073330754,0.44085406821111545,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.1,forecast,-0.36094751942289477,0.4398420800961842,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.23,forecast,-0.35108063530231554,0.4414865607829474,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.23,forecast,-0.35108063530231554,0.4414865607829474,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P119,14.639607320234257,121.04366219209513,2025-10-19T11:18:38+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
